image_path,Dry_Clover_g,Dry_Dead_g,Dry_Green_g,Dry_Total_g,GDM_g
train/ID1053972079_vflip.jpg,21.0801,7.9393,1.3688,30.3882,22.4489
train/ID1053972079_hvflip.jpg,21.0801,7.9393,1.3688,30.3882,22.4489
train/ID1058383417_hflip.jpg,0.1,9.5,13.1,22.7,13.2
train/ID1058383417_vflip.jpg,0.1,9.5,13.1,22.7,13.2
train/ID1058383417_hvflip.jpg,0.1,9.5,13.1,22.7,13.2
train/ID1062837331_hflip.jpg,19.98,3.9623,35.4077,59.35,55.3877
train/ID1062837331_vflip.jpg,19.98,3.9623,35.4077,59.35,55.3877
train/ID1062837331_hvflip.jpg,19.98,3.9623,35.4077,59.35,55.3877
train/ID1070112260_hflip.jpg,0.0,9.8765,22.1235,32.0,22.1235
train/ID1070112260_vflip.jpg,0.0,9.8765,22.1235,32.0,22.1235
train/ID1070112260_hvflip.jpg,0.0,9.8765,22.1235,32.0,22.1235
train/ID1078930021_hflip.jpg,0.0,5.0189,32.9811,38.0,32.9811
train/ID1078930021_vflip.jpg,0.0,5.0189,32.9811,38.0,32.9811
train/ID1078930021_hvflip.jpg,0.0,5.0189,32.9811,38.0,32.9811
train/ID1084819986_hflip.jpg,21.4551,13.0742,2.6819,37.2112,24.137
train/ID1084819986_vflip.jpg,21.4551,13.0742,2.6819,37.2112,24.137
train/ID1084819986_hvflip.jpg,21.4551,13.0742,2.6819,37.2112,24.137
train/ID1088965591_hflip.jpg,0.0,0.3443,59.5557,59.9,59.5557
train/ID1088965591_vflip.jpg,0.0,0.3443,59.5557,59.9,59.5557
train/ID1088965591_hvflip.jpg,0.0,0.3443,59.5557,59.9,59.5557
train/ID1098771283_hflip.jpg,8.376,15.1673,0.4528,23.9961,8.8287
train/ID1098771283_vflip.jpg,8.376,15.1673,0.4528,23.9961,8.8287
train/ID1098771283_hvflip.jpg,8.376,15.1673,0.4528,23.9961,8.8287
train/ID1103883611_hflip.jpg,0.0,12.9166,82.7834,95.7,82.7834
train/ID1103883611_vflip.jpg,0.0,12.9166,82.7834,95.7,82.7834
train/ID1103883611_hvflip.jpg,0.0,12.9166,82.7834,95.7,82.7834
train/ID1108283583_hflip.jpg,5.773,7.2162,40.4108,53.4,46.1838
train/ID1108283583_vflip.jpg,5.773,7.2162,40.4108,53.4,46.1838
train/ID1108283583_hvflip.jpg,5.773,7.2162,40.4108,53.4,46.1838
train/ID1113121340_hflip.jpg,0.2931,11.6271,82.6598,94.58,82.9529
train/ID1113121340_vflip.jpg,0.2931,11.6271,82.6598,94.58,82.9529
train/ID1113121340_hvflip.jpg,0.2931,11.6271,82.6598,94.58,82.9529
train/ID1113329413_hflip.jpg,20.6523,21.1112,1.3768,43.1403,22.0291
train/ID1113329413_vflip.jpg,20.6523,21.1112,1.3768,43.1403,22.0291
train/ID1113329413_hvflip.jpg,20.6523,21.1112,1.3768,43.1403,22.0291
train/ID1119739385_hflip.jpg,0.0,3.0,6.8,9.8,6.8
train/ID1119739385_vflip.jpg,0.0,3.0,6.8,9.8,6.8
train/ID1119739385_hvflip.jpg,0.0,3.0,6.8,9.8,6.8
train/ID1119761112_hflip.jpg,0.0,32.4486,22.9514,55.4,22.9514
train/ID1119761112_vflip.jpg,0.0,32.4486,22.9514,55.4,22.9514
train/ID1119761112_hvflip.jpg,0.0,32.4486,22.9514,55.4,22.9514
train/ID1121692672_hflip.jpg,0.0,1.3958,109.8042,111.2,109.8042
train/ID1121692672_vflip.jpg,0.0,1.3958,109.8042,111.2,109.8042
train/ID1121692672_hvflip.jpg,0.0,1.3958,109.8042,111.2,109.8042
train/ID1127246618_hflip.jpg,3.0196,25.8824,32.3529,61.2549,35.3725
train/ID1127246618_vflip.jpg,3.0196,25.8824,32.3529,61.2549,35.3725
train/ID1127246618_hvflip.jpg,3.0196,25.8824,32.3529,61.2549,35.3725
train/ID112966473_hflip.jpg,11.2,2.8,19.6,33.6,30.8
train/ID112966473_vflip.jpg,11.2,2.8,19.6,33.6,30.8
train/ID112966473_hvflip.jpg,11.2,2.8,19.6,33.6,30.8
train/ID1131079710_hflip.jpg,15.4794,11.119,1.5261,28.1246,17.0055
train/ID1131079710_vflip.jpg,15.4794,11.119,1.5261,28.1246,17.0055
train/ID1131079710_hvflip.jpg,15.4794,11.119,1.5261,28.1246,17.0055
train/ID1136169672_hflip.jpg,0.0,6.808,16.3107,23.1187,16.3108
train/ID1136169672_vflip.jpg,0.0,6.808,16.3107,23.1187,16.3108
train/ID1136169672_hvflip.jpg,0.0,6.808,16.3107,23.1187,16.3108
train/ID1139866256_hflip.jpg,0.0,83.8407,74.0593,157.9,74.0593
train/ID1139866256_vflip.jpg,0.0,83.8407,74.0593,157.9,74.0593
train/ID1139866256_hvflip.jpg,0.0,83.8407,74.0593,157.9,74.0593
train/ID1139918758_hflip.jpg,58.34,0.0,0.0,58.34,58.34
train/ID1139918758_vflip.jpg,58.34,0.0,0.0,58.34,58.34
train/ID1139918758_hvflip.jpg,58.34,0.0,0.0,58.34,58.34
train/ID1140993511_hflip.jpg,4.6,2.3,16.1,23.0,20.7
train/ID1140993511_vflip.jpg,4.6,2.3,16.1,23.0,20.7
train/ID1140993511_hvflip.jpg,4.6,2.3,16.1,23.0,20.7
train/ID1148528732_hflip.jpg,12.4113,0.0,28.0887,40.5,40.5
train/ID1148528732_vflip.jpg,12.4113,0.0,28.0887,40.5,40.5
train/ID1148528732_hvflip.jpg,12.4113,0.0,28.0887,40.5,40.5
train/ID1148666289_hflip.jpg,4.0923,14.3231,21.4846,39.9,25.5769
train/ID1148666289_vflip.jpg,4.0923,14.3231,21.4846,39.9,25.5769
train/ID1148666289_hvflip.jpg,4.0923,14.3231,21.4846,39.9,25.5769
train/ID1149598723_hflip.jpg,0.0,5.3831,58.3169,63.7,58.3169
train/ID1149598723_vflip.jpg,0.0,5.3831,58.3169,63.7,58.3169
train/ID1149598723_hvflip.jpg,0.0,5.3831,58.3169,63.7,58.3169
train/ID1159071020_hflip.jpg,1.3191,6.7982,46.5727,54.69,47.8918
train/ID1159071020_vflip.jpg,1.3191,6.7982,46.5727,54.69,47.8918
train/ID1159071020_hvflip.jpg,1.3191,6.7982,46.5727,54.69,47.8918
train/ID1163061745_hflip.jpg,5.2,6.7,1.2,13.1,6.4
train/ID1163061745_vflip.jpg,5.2,6.7,1.2,13.1,6.4
train/ID1163061745_hvflip.jpg,5.2,6.7,1.2,13.1,6.4
train/ID1168534540_hflip.jpg,0.0,8.6892,55.6108,64.3,55.6108
train/ID1168534540_vflip.jpg,0.0,8.6892,55.6108,64.3,55.6108
train/ID1168534540_hvflip.jpg,0.0,8.6892,55.6108,64.3,55.6108
train/ID1176292407_hflip.jpg,0.1308,16.7365,9.022,25.8893,9.1528
train/ID1176292407_vflip.jpg,0.1308,16.7365,9.022,25.8893,9.1528
train/ID1176292407_hvflip.jpg,0.1308,16.7365,9.022,25.8893,9.1528
train/ID1182523622_hflip.jpg,3.1059,14.7193,0.6752,18.5004,3.7811
train/ID1182523622_vflip.jpg,3.1059,14.7193,0.6752,18.5004,3.7811
train/ID1182523622_hvflip.jpg,3.1059,14.7193,0.6752,18.5004,3.7811
train/ID1183807388_hflip.jpg,0.0,20.9156,20.9156,41.8312,20.9156
train/ID1183807388_vflip.jpg,0.0,20.9156,20.9156,41.8312,20.9156
train/ID1183807388_hvflip.jpg,0.0,20.9156,20.9156,41.8312,20.9156
train/ID1193692654_hflip.jpg,0.2727,6.3317,13.4232,20.0276,13.6959
train/ID1193692654_vflip.jpg,0.2727,6.3317,13.4232,20.0276,13.6959
train/ID1193692654_hvflip.jpg,0.2727,6.3317,13.4232,20.0276,13.6959
train/ID1199150612_hflip.jpg,0.3602,40.7019,27.0146,68.0767,27.3748
train/ID1199150612_vflip.jpg,0.3602,40.7019,27.0146,68.0767,27.3748
train/ID1199150612_hvflip.jpg,0.3602,40.7019,27.0146,68.0767,27.3748
train/ID1208644039_hflip.jpg,1.55,7.75,31.0,40.3,32.55
train/ID1208644039_vflip.jpg,1.55,7.75,31.0,40.3,32.55
train/ID1208644039_hvflip.jpg,1.55,7.75,31.0,40.3,32.55
train/ID1211362607_hflip.jpg,0.0,1.3446,66.5554,67.9,66.5554
train/ID1211362607_vflip.jpg,0.0,1.3446,66.5554,67.9,66.5554
train/ID1211362607_hvflip.jpg,0.0,1.3446,66.5554,67.9,66.5554
train/ID121331988_hflip.jpg,0.0,21.05,63.15,84.2,63.15
train/ID121331988_vflip.jpg,0.0,21.05,63.15,84.2,63.15
train/ID121331988_hvflip.jpg,0.0,21.05,63.15,84.2,63.15
train/ID1215977190_hflip.jpg,0.4068,24.8123,30.1002,55.3193,30.507
train/ID1215977190_vflip.jpg,0.4068,24.8123,30.1002,55.3193,30.507
train/ID1215977190_hvflip.jpg,0.4068,24.8123,30.1002,55.3193,30.507
train/ID1217108125_hflip.jpg,5.9027,8.0594,0.6811,14.6432,6.5838
train/ID1217108125_vflip.jpg,5.9027,8.0594,0.6811,14.6432,6.5838
train/ID1217108125_hvflip.jpg,5.9027,8.0594,0.6811,14.6432,6.5838
train/ID1237349078_hflip.jpg,3.189,26.221,9.39,38.8,12.579
train/ID1237349078_vflip.jpg,3.189,26.221,9.39,38.8,12.579
train/ID1237349078_hvflip.jpg,3.189,26.221,9.39,38.8,12.579
train/ID12390962_hflip.jpg,0.0,15.2,14.0,29.2,14.0
train/ID12390962_vflip.jpg,0.0,15.2,14.0,29.2,14.0
train/ID12390962_hvflip.jpg,0.0,15.2,14.0,29.2,14.0
train/ID1244346858_hflip.jpg,0.0,30.9343,49.2657,80.2,49.2657
train/ID1244346858_vflip.jpg,0.0,30.9343,49.2657,80.2,49.2657
train/ID1244346858_hvflip.jpg,0.0,30.9343,49.2657,80.2,49.2657
train/ID1249094008_hflip.jpg,0.0,16.3603,4.5809,20.9412,4.5809
train/ID1249094008_vflip.jpg,0.0,16.3603,4.5809,20.9412,4.5809
train/ID1249094008_hvflip.jpg,0.0,16.3603,4.5809,20.9412,4.5809
train/ID1251029854_hflip.jpg,0.0,22.0875,36.8125,58.9,36.8125
train/ID1251029854_vflip.jpg,0.0,22.0875,36.8125,58.9,36.8125
train/ID1251029854_hvflip.jpg,0.0,22.0875,36.8125,58.9,36.8125
train/ID1254829053_hflip.jpg,0.0,10.2162,4.2568,14.473,4.2568
train/ID1254829053_vflip.jpg,0.0,10.2162,4.2568,14.473,4.2568
train/ID1254829053_hvflip.jpg,0.0,10.2162,4.2568,14.473,4.2568
train/ID1268934251_hflip.jpg,0.0,24.7869,17.2131,42.0,17.2131
train/ID1268934251_vflip.jpg,0.0,24.7869,17.2131,42.0,17.2131
train/ID1268934251_hvflip.jpg,0.0,24.7869,17.2131,42.0,17.2131
train/ID1275072698_hflip.jpg,0.0,2.5,62.0,64.5,62.0
train/ID1275072698_vflip.jpg,0.0,2.5,62.0,64.5,62.0
train/ID1275072698_hvflip.jpg,0.0,2.5,62.0,64.5,62.0
train/ID1277756619_hflip.jpg,0.0,3.2,6.0,9.2,6.0
train/ID1277756619_vflip.jpg,0.0,3.2,6.0,9.2,6.0
train/ID1277756619_hvflip.jpg,0.0,3.2,6.0,9.2,6.0
train/ID1291116815_hflip.jpg,1.24,3.72,19.84,24.8,21.08
train/ID1291116815_vflip.jpg,1.24,3.72,19.84,24.8,21.08
train/ID1291116815_hvflip.jpg,1.24,3.72,19.84,24.8,21.08
train/ID1294770420_hflip.jpg,17.3814,36.1534,14.6004,68.1352,31.9818
train/ID1294770420_vflip.jpg,17.3814,36.1534,14.6004,68.1352,31.9818
train/ID1294770420_hvflip.jpg,17.3814,36.1534,14.6004,68.1352,31.9818
train/ID1314135397_hflip.jpg,0.0,16.6678,28.0322,44.7,28.0322
train/ID1314135397_vflip.jpg,0.0,16.6678,28.0322,44.7,28.0322
train/ID1314135397_hvflip.jpg,0.0,16.6678,28.0322,44.7,28.0322
train/ID13162390_hflip.jpg,2.8667,2.8667,20.0667,25.8,22.9333
train/ID13162390_vflip.jpg,2.8667,2.8667,20.0667,25.8,22.9333
train/ID13162390_hvflip.jpg,2.8667,2.8667,20.0667,25.8,22.9333
train/ID1337107565_hflip.jpg,10.04,0.0,0.0,10.04,10.04
train/ID1337107565_vflip.jpg,10.04,0.0,0.0,10.04,10.04
train/ID1337107565_hvflip.jpg,10.04,0.0,0.0,10.04,10.04
train/ID1343327476_hflip.jpg,3.1429,3.1429,37.7143,44.0,40.8571
train/ID1343327476_vflip.jpg,3.1429,3.1429,37.7143,44.0,40.8571
train/ID1343327476_hvflip.jpg,3.1429,3.1429,37.7143,44.0,40.8571
train/ID1345375788_hflip.jpg,2.3762,7.7226,8.7127,18.8115,11.0889
train/ID1345375788_vflip.jpg,2.3762,7.7226,8.7127,18.8115,11.0889
train/ID1345375788_hvflip.jpg,2.3762,7.7226,8.7127,18.8115,11.0889
train/ID135365668_hflip.jpg,2.4,1.8667,17.3333,21.6,19.7333
train/ID135365668_vflip.jpg,2.4,1.8667,17.3333,21.6,19.7333
train/ID135365668_hvflip.jpg,2.4,1.8667,17.3333,21.6,19.7333
train/ID1354190372_hflip.jpg,11.2565,6.5255,10.6039,28.3859,21.8604
train/ID1354190372_vflip.jpg,11.2565,6.5255,10.6039,28.3859,21.8604
train/ID1354190372_hvflip.jpg,11.2565,6.5255,10.6039,28.3859,21.8604
train/ID1357758282_hflip.jpg,0.0,4.8,107.3,112.1,107.3
train/ID1357758282_vflip.jpg,0.0,4.8,107.3,112.1,107.3
train/ID1357758282_hvflip.jpg,0.0,4.8,107.3,112.1,107.3
train/ID1357768767_hflip.jpg,0.0,5.4497,104.1503,109.6,104.1503
train/ID1357768767_vflip.jpg,0.0,5.4497,104.1503,109.6,104.1503
train/ID1357768767_hvflip.jpg,0.0,5.4497,104.1503,109.6,104.1503
train/ID1370004842_hflip.jpg,0.0,21.9986,55.8014,77.8,55.8014
train/ID1370004842_vflip.jpg,0.0,21.9986,55.8014,77.8,55.8014
train/ID1370004842_hvflip.jpg,0.0,21.9986,55.8014,77.8,55.8014
train/ID1374789439_hflip.jpg,1.3556,1.3556,21.6889,24.4,23.0444
train/ID1374789439_vflip.jpg,1.3556,1.3556,21.6889,24.4,23.0444
train/ID1374789439_hvflip.jpg,1.3556,1.3556,21.6889,24.4,23.0444
train/ID1385921939_hflip.jpg,0.0,6.8243,43.6757,50.5,43.6757
train/ID1385921939_vflip.jpg,0.0,6.8243,43.6757,50.5,43.6757
train/ID1385921939_hvflip.jpg,0.0,6.8243,43.6757,50.5,43.6757
train/ID1386202352_hflip.jpg,0.0,12.1549,35.0834,47.2383,35.0834
train/ID1386202352_vflip.jpg,0.0,12.1549,35.0834,47.2383,35.0834
train/ID1386202352_hvflip.jpg,0.0,12.1549,35.0834,47.2383,35.0834
train/ID1395011773_hflip.jpg,10.0895,11.9667,13.8438,35.9,23.9333
train/ID1395011773_vflip.jpg,10.0895,11.9667,13.8438,35.9,23.9333
train/ID1395011773_hvflip.jpg,10.0895,11.9667,13.8438,35.9,23.9333
train/ID1403078396_hflip.jpg,5.3,8.3,1.5,15.1,6.8
train/ID1403078396_vflip.jpg,5.3,8.3,1.5,15.1,6.8
train/ID1403078396_hvflip.jpg,5.3,8.3,1.5,15.1,6.8
train/ID1403107574_hflip.jpg,22.69,0.0,0.0,22.69,22.69
train/ID1403107574_vflip.jpg,22.69,0.0,0.0,22.69,22.69
train/ID1403107574_hvflip.jpg,22.69,0.0,0.0,22.69,22.69
train/ID1411613934_hflip.jpg,6.8937,17.8286,16.8777,41.6,23.7714
train/ID1411613934_vflip.jpg,6.8937,17.8286,16.8777,41.6,23.7714
train/ID1411613934_hvflip.jpg,6.8937,17.8286,16.8777,41.6,23.7714
train/ID141370843_hflip.jpg,5.6182,5.6182,19.6636,30.9,25.2818
train/ID141370843_vflip.jpg,5.6182,5.6182,19.6636,30.9,25.2818
train/ID141370843_hvflip.jpg,5.6182,5.6182,19.6636,30.9,25.2818
train/ID1413758094_hflip.jpg,0.8746,46.0532,17.5601,64.4879,18.4347
train/ID1413758094_vflip.jpg,0.8746,46.0532,17.5601,64.4879,18.4347
train/ID1413758094_hvflip.jpg,0.8746,46.0532,17.5601,64.4879,18.4347
train/ID1414371018_hflip.jpg,14.7281,6.1901,12.3801,33.2982,27.1082
train/ID1414371018_vflip.jpg,14.7281,6.1901,12.3801,33.2982,27.1082
train/ID1414371018_hvflip.jpg,14.7281,6.1901,12.3801,33.2982,27.1082
train/ID1415329644_hflip.jpg,0.0,0.0,63.3,63.3,63.3
train/ID1415329644_vflip.jpg,0.0,0.0,63.3,63.3,63.3
train/ID1415329644_hvflip.jpg,0.0,0.0,63.3,63.3,63.3
train/ID1421714468_hflip.jpg,0.0,36.581,26.6001,63.1811,26.6
train/ID1421714468_vflip.jpg,0.0,36.581,26.6001,63.1811,26.6
train/ID1421714468_hvflip.jpg,0.0,36.581,26.6001,63.1811,26.6
train/ID142751858_hflip.jpg,15.3953,2.417,33.2077,51.02,48.603
train/ID142751858_vflip.jpg,15.3953,2.417,33.2077,51.02,48.603
train/ID142751858_hvflip.jpg,15.3953,2.417,33.2077,51.02,48.603
train/ID1428837636_hflip.jpg,10.1663,19.1366,3.8871,33.1901,14.0535
train/ID1428837636_vflip.jpg,10.1663,19.1366,3.8871,33.1901,14.0535
train/ID1428837636_hvflip.jpg,10.1663,19.1366,3.8871,33.1901,14.0535
train/ID1437386574_hflip.jpg,5.0001,3.7122,44.1677,52.88,49.1678
train/ID1437386574_vflip.jpg,5.0001,3.7122,44.1677,52.88,49.1678
train/ID1437386574_hvflip.jpg,5.0001,3.7122,44.1677,52.88,49.1678
train/ID1444674500_hflip.jpg,11.64,0.0,3.5,15.14,15.14
train/ID1444674500_vflip.jpg,11.64,0.0,3.5,15.14,15.14
train/ID1444674500_hvflip.jpg,11.64,0.0,3.5,15.14,15.14
train/ID1450399782_hflip.jpg,0.1901,19.082,38.202,57.4741,38.3921
train/ID1450399782_vflip.jpg,0.1901,19.082,38.202,57.4741,38.3921
train/ID1450399782_hvflip.jpg,0.1901,19.082,38.202,57.4741,38.3921
train/ID1451025862_hflip.jpg,5.3,4.3,6.9,16.5,12.2
train/ID1451025862_vflip.jpg,5.3,4.3,6.9,16.5,12.2
train/ID1451025862_hvflip.jpg,5.3,4.3,6.9,16.5,12.2
train/ID1456861072_hflip.jpg,0.4,6.0,1.0,7.4,1.4
train/ID1456861072_vflip.jpg,0.4,6.0,1.0,7.4,1.4
train/ID1456861072_hvflip.jpg,0.4,6.0,1.0,7.4,1.4
train/ID1457700382_hflip.jpg,0.0,0.0,24.8,24.8,24.8
train/ID1457700382_vflip.jpg,0.0,0.0,24.8,24.8,24.8
train/ID1457700382_hvflip.jpg,0.0,0.0,24.8,24.8,24.8
train/ID1458758610_hflip.jpg,0.0,50.2255,52.4745,102.7,52.4745
train/ID1458758610_vflip.jpg,0.0,50.2255,52.4745,102.7,52.4745
train/ID1458758610_hvflip.jpg,0.0,50.2255,52.4745,102.7,52.4745
train/ID1463690813_hflip.jpg,0.0,0.0,58.2,58.2,58.2
train/ID1463690813_vflip.jpg,0.0,0.0,58.2,58.2,58.2
train/ID1463690813_hvflip.jpg,0.0,0.0,58.2,58.2,58.2
train/ID146920896_hflip.jpg,0.5,0.4,6.6,7.5,7.1
train/ID146920896_vflip.jpg,0.5,0.4,6.6,7.5,7.1
train/ID146920896_hvflip.jpg,0.5,0.4,6.6,7.5,7.1
train/ID1471216911_hflip.jpg,67.8977,11.4857,28.8667,108.25,96.7643
train/ID1471216911_vflip.jpg,67.8977,11.4857,28.8667,108.25,96.7643
train/ID1471216911_hvflip.jpg,67.8977,11.4857,28.8667,108.25,96.7643
train/ID1472525822_hflip.jpg,0.0,16.4891,30.3109,46.8,30.3109
train/ID1472525822_vflip.jpg,0.0,16.4891,30.3109,46.8,30.3109
train/ID1472525822_hvflip.jpg,0.0,16.4891,30.3109,46.8,30.3109
train/ID1473228876_hflip.jpg,0.0,10.0135,28.0865,38.1,28.0865
train/ID1473228876_vflip.jpg,0.0,10.0135,28.0865,38.1,28.0865
train/ID1473228876_hvflip.jpg,0.0,10.0135,28.0865,38.1,28.0865
train/ID1474775613_hflip.jpg,0.0,5.3604,44.3447,49.7051,44.3447
train/ID1474775613_vflip.jpg,0.0,5.3604,44.3447,49.7051,44.3447
train/ID1474775613_hvflip.jpg,0.0,5.3604,44.3447,49.7051,44.3447
train/ID147528735_hflip.jpg,0.0,3.0,53.5,56.5,53.5
train/ID147528735_vflip.jpg,0.0,3.0,53.5,56.5,53.5
train/ID147528735_hvflip.jpg,0.0,3.0,53.5,56.5,53.5
train/ID1476045099_hflip.jpg,6.7778,3.3889,20.3333,30.5,27.1111
train/ID1476045099_vflip.jpg,6.7778,3.3889,20.3333,30.5,27.1111
train/ID1476045099_hvflip.jpg,6.7778,3.3889,20.3333,30.5,27.1111
train/ID1477176296_hflip.jpg,1.8308,1.8308,20.1385,23.8,21.9692
train/ID1477176296_vflip.jpg,1.8308,1.8308,20.1385,23.8,21.9692
train/ID1477176296_hvflip.jpg,1.8308,1.8308,20.1385,23.8,21.9692
train/ID1488408526_hflip.jpg,0.0,9.8969,28.5031,38.4,28.5031
train/ID1488408526_vflip.jpg,0.0,9.8969,28.5031,38.4,28.5031
train/ID1488408526_hvflip.jpg,0.0,9.8969,28.5031,38.4,28.5031
train/ID1496750796_hflip.jpg,1.7727,5.3182,12.4091,19.5,14.1818
train/ID1496750796_vflip.jpg,1.7727,5.3182,12.4091,19.5,14.1818
train/ID1496750796_hvflip.jpg,1.7727,5.3182,12.4091,19.5,14.1818
train/ID1498398599_hflip.jpg,11.0375,5.6471,1.2834,17.9681,12.321
train/ID1498398599_vflip.jpg,11.0375,5.6471,1.2834,17.9681,12.321
train/ID1498398599_hvflip.jpg,11.0375,5.6471,1.2834,17.9681,12.321
train/ID1509266870_hflip.jpg,2.775,2.775,27.75,33.3,30.525
train/ID1509266870_vflip.jpg,2.775,2.775,27.75,33.3,30.525
train/ID1509266870_hvflip.jpg,2.775,2.775,27.75,33.3,30.525
train/ID1510574031_hflip.jpg,7.2336,14.4672,19.4992,41.2,26.7328
train/ID1510574031_vflip.jpg,7.2336,14.4672,19.4992,41.2,26.7328
train/ID1510574031_hvflip.jpg,7.2336,14.4672,19.4992,41.2,26.7328
train/ID1512751450_hflip.jpg,0.3786,9.6678,19.656,29.7024,20.0346
train/ID1512751450_vflip.jpg,0.3786,9.6678,19.656,29.7024,20.0346
train/ID1512751450_hvflip.jpg,0.3786,9.6678,19.656,29.7024,20.0346
train/ID1513184765_hflip.jpg,0.0,5.0118,6.1574,11.1692,6.1574
train/ID1513184765_vflip.jpg,0.0,5.0118,6.1574,11.1692,6.1574
train/ID1513184765_hvflip.jpg,0.0,5.0118,6.1574,11.1692,6.1574
train/ID1515990019_hflip.jpg,0.0,1.3,11.9,13.2,11.9
train/ID1515990019_vflip.jpg,0.0,1.3,11.9,13.2,11.9
train/ID1515990019_hvflip.jpg,0.0,1.3,11.9,13.2,11.9
train/ID1516374298_hflip.jpg,9.0,0.0,1.7,10.7,10.7
train/ID1516374298_vflip.jpg,9.0,0.0,1.7,10.7,10.7
train/ID1516374298_hvflip.jpg,9.0,0.0,1.7,10.7,10.7
train/ID152157478_hflip.jpg,35.1643,7.9034,64.3724,107.44,99.5366
train/ID152157478_vflip.jpg,35.1643,7.9034,64.3724,107.44,99.5366
train/ID152157478_hvflip.jpg,35.1643,7.9034,64.3724,107.44,99.5366
train/ID1525817840_hflip.jpg,7.7677,32.3656,20.0667,60.2,27.8344
train/ID1525817840_vflip.jpg,7.7677,32.3656,20.0667,60.2,27.8344
train/ID1525817840_hvflip.jpg,7.7677,32.3656,20.0667,60.2,27.8344
train/ID1540480250_hflip.jpg,0.0,3.6485,116.7515,120.4,116.7515
train/ID1540480250_vflip.jpg,0.0,3.6485,116.7515,120.4,116.7515
train/ID1540480250_hvflip.jpg,0.0,3.6485,116.7515,120.4,116.7515
train/ID1545077474_hflip.jpg,0.0,19.2,8.8,28.0,8.8
train/ID1545077474_vflip.jpg,0.0,19.2,8.8,28.0,8.8
train/ID1545077474_hvflip.jpg,0.0,19.2,8.8,28.0,8.8
train/ID1547945326_hflip.jpg,6.2816,4.2493,10.7156,21.2465,16.9972
train/ID1547945326_vflip.jpg,6.2816,4.2493,10.7156,21.2465,16.9972
train/ID1547945326_hvflip.jpg,6.2816,4.2493,10.7156,21.2465,16.9972
train/ID1559189397_hflip.jpg,0.0,1.0805,22.4195,23.5,22.4195
train/ID1559189397_vflip.jpg,0.0,1.0805,22.4195,23.5,22.4195
train/ID1559189397_hvflip.jpg,0.0,1.0805,22.4195,23.5,22.4195
train/ID1563418511_hflip.jpg,0.0,4.5904,107.1096,111.7,107.1096
train/ID1563418511_vflip.jpg,0.0,4.5904,107.1096,111.7,107.1096
train/ID1563418511_hvflip.jpg,0.0,4.5904,107.1096,111.7,107.1096
train/ID1570190541_hflip.jpg,16.6157,7.8376,0.1568,24.61,16.7724
train/ID1570190541_vflip.jpg,16.6157,7.8376,0.1568,24.61,16.7724
train/ID1570190541_hvflip.jpg,16.6157,7.8376,0.1568,24.61,16.7724
train/ID1573329652_hflip.jpg,0.0,19.2015,22.2985,41.5,22.2985
train/ID1573329652_vflip.jpg,0.0,19.2015,22.2985,41.5,22.2985
train/ID1573329652_hvflip.jpg,0.0,19.2015,22.2985,41.5,22.2985
train/ID1574125908_hflip.jpg,0.0,3.5379,43.1621,46.7,43.1621
train/ID1574125908_vflip.jpg,0.0,3.5379,43.1621,46.7,43.1621
train/ID1574125908_hvflip.jpg,0.0,3.5379,43.1621,46.7,43.1621
train/ID157479394_hflip.jpg,0.0,4.8579,129.3421,134.2,129.3421
train/ID157479394_vflip.jpg,0.0,4.8579,129.3421,134.2,129.3421
train/ID157479394_hvflip.jpg,0.0,4.8579,129.3421,134.2,129.3421
train/ID1579942839_hflip.jpg,14.886,2.6661,3.3327,20.8848,18.2186
train/ID1579942839_vflip.jpg,14.886,2.6661,3.3327,20.8848,18.2186
train/ID1579942839_hvflip.jpg,14.886,2.6661,3.3327,20.8848,18.2186
train/ID158170916_hflip.jpg,5.3547,33.0205,69.6107,107.9859,74.9654
train/ID158170916_vflip.jpg,5.3547,33.0205,69.6107,107.9859,74.9654
train/ID158170916_hvflip.jpg,5.3547,33.0205,69.6107,107.9859,74.9654
train/ID1590632667_hflip.jpg,3.1807,24.2887,31.2284,58.6978,34.4091
train/ID1590632667_vflip.jpg,3.1807,24.2887,31.2284,58.6978,34.4091
train/ID1590632667_hvflip.jpg,3.1807,24.2887,31.2284,58.6978,34.4091
train/ID1618145129_hflip.jpg,0.0,10.3826,37.1257,47.5083,37.1257
train/ID1618145129_vflip.jpg,0.0,10.3826,37.1257,47.5083,37.1257
train/ID1618145129_hvflip.jpg,0.0,10.3826,37.1257,47.5083,37.1257
train/ID1618597318_hflip.jpg,1.1195,2.239,33.0259,36.3845,34.1454
train/ID1618597318_vflip.jpg,1.1195,2.239,33.0259,36.3845,34.1454
train/ID1618597318_hvflip.jpg,1.1195,2.239,33.0259,36.3845,34.1454
train/ID1620371305_hflip.jpg,17.0913,6.4092,57.0895,80.59,74.1808
train/ID1620371305_vflip.jpg,17.0913,6.4092,57.0895,80.59,74.1808
train/ID1620371305_hvflip.jpg,17.0913,6.4092,57.0895,80.59,74.1808
train/ID162394992_hflip.jpg,0.0,1.8459,47.2541,49.1,47.2541
train/ID162394992_vflip.jpg,0.0,1.8459,47.2541,49.1,47.2541
train/ID162394992_hvflip.jpg,0.0,1.8459,47.2541,49.1,47.2541
train/ID1623964968_hflip.jpg,10.0977,21.4983,19.5439,51.1398,29.6415
